HP SIDC Limited,https://hptenders.gov.in,14
UIT -Alwar-Secretary,https://eproc.rajasthan.gov.in,14
MP State Civil Supplies Corporation Limited,https://mptenders.gov.in,14
Maharashtra State Excise Department,https://mahatenders.gov.in,14
UP STATE INDUSTRIAL DEVELOPMENT CORPORATION,https://etender.up.nic.in,14
Director - Directorate of Secondary Education,https://tripuratenders.gov.in,13
Parbhani City Municipal Corporation,https://mahatenders.gov.in,13
"URBAN DEVELOPMENT DEPARTMENT, SALT LAKE PROJECT",https://wbtenders.gov.in,13
THE DURGAPUR PROJECTS LIMITED,https://wbtenders.gov.in,13
IDCO,https://tendersodisha.gov.in,13
Department of Higher Education,https://eproc.punjab.gov.in,13
Delhi Milk Scheme,https://eprocure.gov.in,13
Andaman Lakshadweep Harbour Works,https://eprocure.gov.in,13
ANIMAL RESOURCES DEVELOPMENT DEPARTMENT,https://wbtenders.gov.in,13
O/o Principal Chief Conservator and Wildlife,https://etender.up.nic.in,13
Orissa State Police Housing and Welfare Corporation Ltd,https://tendersodisha.gov.in,13
Dy. Conservator of Forests(West),https://govtprocurement.delhi.gov.in,13
Transformers and Electricals Kerala Ltd.,https://etenders.kerala.gov.in,13
S. V. National Institute of Technology-Surat,https://eprocure.gov.in,13
Institute of Plasma Research,https://eprocure.gov.in,13
Kerala State Construction Corporation Ltd,https://etenders.kerala.gov.in,13
Central Electronics Limited,https://etenders.gov.in,13
Madhya Pradesh Rural Road Development Authority,https://mptenders.gov.in,13
RDD-CEO-WARDHA,https://mahatenders.gov.in,13
Uttar Pradesh Power Corporation Ltd.,https://etender.up.nic.in,13
UP Rajkiya Nirman Nigam Ltd,https://etender.up.nic.in,13
Visakhapatnam Port Trust,https://etenders.gov.in,12
Indian Institute of Science Education and Research - Tirupati,https://eprocure.gov.in,12
"DG Sashastra Seema Bal,MHA",https://eprocure.gov.in,12
Department of Medical Education and Research,https://eproc.punjab.gov.in,12
NHDC Ltd.,https://eprocure.gov.in,12
Kerala State Housing Board,https://etenders.kerala.gov.in,12
Department of Pharmaceuticals,https://eprocure.gov.in,12
HLL Lifecare Limited,https://etenders.gov.in,12
Industries and Commerce Department,https://assamtenders.gov.in,12
UIT Bikaner,https://eproc.rajasthan.gov.in,12
DIRECTORATE OF AGRICULTURE,https://wbtenders.gov.in,12
DEPARTMENT OF HIGHER EDUCATION,https://wbtenders.gov.in,12
Lakshadweep District,https://tendersutl.gov.in,12
CE Water Resources Department Aurangabad,https://mahatenders.gov.in,12
Rural Engineering Service,https://mptenders.gov.in,12
Department of Industries and Commerce,https://eproc.punjab.gov.in,12
Rajasthan Urban Drinking Water Sewerage and Infrastructure Corp. Ltd. (RUDSICO),https://eproc.rajasthan.gov.in,12
Delhi Transport Infrastructure Devlopment Corp Ltd,https://govtprocurement.delhi.gov.in,11
Mumbai Port Trust,https://eprocure.gov.in,11
Jalgaon City Municipal Corporation Jalgaon,https://mahatenders.gov.in,11
Indian Institute of Technology(BHU) Varanasi,https://eprocure.gov.in,11
Department of Agriculture and Cooperation,https://eprocure.gov.in,11
PMGSY Jammu and CE PW (R and B) Jammu,https://pmgsytenders.gov.in,11
Meerut Development Authority,https://etender.up.nic.in,11
Director General Medical Education and Training HQ,https://etender.up.nic.in,11
Deptt of Technical Education and Industrial training,https://eproc.punjab.gov.in,11
Vice Chairman Haridwar-Roorkee Development Authority Haridwar,https://uktenders.gov.in,11
Director (Urban Development Department),https://tripuratenders.gov.in,11
Rajasthan Electronics and Instruments Limited,https://eprocure.gov.in,11
Kerala State Industrial Enterprises Ltd,https://etenders.kerala.gov.in,11
Development Commissioner(MSME),https://eprocure.gov.in,11
Axom Sarba Siksha Abhijan Mission,https://assamtenders.gov.in,11
All India Institute of Medical Sciences-Rishikesh,https://eprocure.gov.in,11
MP State Coperative Marketing Federation Ltd.,https://mptenders.gov.in,11
Madhya Pradesh Public Health Services Corporation Ltd.,https://mptenders.gov.in,11
COLLECTOR AHMEDNAGAR,https://mahatenders.gov.in,11
Director General of Prisons and Correctional Services,https://mptenders.gov.in,11
H(P and M),https://jktenders.gov.in,11
Welfare of Plain Tribes and Backward Classes,https://assamtenders.gov.in,11
Department of Forests and Wildlife Preservation,https://eproc.punjab.gov.in,11
Directorate of Soil Survey and Soil conservation,https://etenders.kerala.gov.in,11
Orissa Power Transmission Corporation Ltd,https://tendersodisha.gov.in,11
U P Irrigation Department (Mechanical),https://etender.up.nic.in,11
WEST BENGAL STATE MARKETING BOARD,https://wbtenders.gov.in,10
Nuclear Fuel Complex,https://eprocure.gov.in,10
National Institute of Technology Rourkela,https://eprocure.gov.in,10
"MD, RISL",https://eproc.rajasthan.gov.in,10
Indian Institute of Technology Kharagpur,https://eprocure.gov.in,10
NEW TOWN KOLKATA DEVELOPMENT AUTHORITY,https://wbtenders.gov.in,10
GAIL (India) Limited,https://etenders.gov.in,10
Keltron Component Complex Ltd,https://etenders.kerala.gov.in,10
Chennai Port Trust,https://eprocure.gov.in,10
Guruvayur Devaswom,https://etenders.kerala.gov.in,10
Directorate of Animal Husbandry,https://etenders.kerala.gov.in,10
Assam Power Distribution Company Ltd,https://assamtenders.gov.in,10
Jhansi Development Authority Jhansi,https://etender.up.nic.in,10
Orissa Mining Corporation,https://tendersodisha.gov.in,10
"Dr. S.N.Medical College, Jodhpur",https://eproc.rajasthan.gov.in,10
Inter-University Centre for Astronomy and Astrophysics,https://eprocure.gov.in,10
Geological Survey of India,https://eprocure.gov.in,10
Artificial Limbs Manufacturing Corporation of India,https://eprocure.gov.in,10
Department of Industrial Training,https://etenders.kerala.gov.in,10
Orissa Bridge and Construction Corporation Ltd,https://tendersodisha.gov.in,10
CE (Electrical) Hydro Electric Projects Mumbai,https://mahatenders.gov.in,10
Automotive Research Association of India,https://eprocure.gov.in,10
Jaipur Zila Dugdh Utpadak Sahakari Sangh Ltd.,https://eproc.rajasthan.gov.in,10
WEST BENGAL STATE WAREHOUSING CORPORATION,https://wbtenders.gov.in,10
LABOUR DEPARTMENT,https://wbtenders.gov.in,10
CE and CA CADA Aurangabad,https://mahatenders.gov.in,10
MD - GMVN,https://uktenders.gov.in,10
"CE, U Indravati Irr.Project,Khatiguda",https://tendersodisha.gov.in,10
"Director General Of Police, Mumbai",https://mahatenders.gov.in,9
Chennai Metro Rail Limited,https://eprocure.gov.in,9
Directorate of Medical Education and Research,https://hptenders.gov.in,9
National Agricultural Cooperative Marketing Federation of India Ltd,https://etender.up.nic.in,9
King George Medical University,https://etender.up.nic.in,9
Director General Medical Health,https://etender.up.nic.in,9
IPGCL-PPCL,https://govtprocurement.delhi.gov.in,9
RSMML,https://eproc.rajasthan.gov.in,9
Jodhpur VVNL - MD,https://eproc.rajasthan.gov.in,9
Maharashtra Airport Development Co. Ltd.,https://mahatenders.gov.in,9
National Institute of Ayurveda,https://eprocure.gov.in,9
Uranium Corporation of India Limited,https://etenders.gov.in,9
DG-PRISONS,https://jktenders.gov.in,9
Aravali Power Company Pvt. Ltd - IGSTPP,https://etenders.gov.in,9
WEST BENGAL TOURISM DEVELOPMENT CORPORATION LTD,https://wbtenders.gov.in,9
PMS District Hospital Almora,https://uktenders.gov.in,9
Chenab Valley Power Projects (P) Ltd,https://eprocure.gov.in,9
Health and Family Welfare Department,https://assamtenders.gov.in,9
Indian Institute of Technology Gandhinagar,https://eprocure.gov.in,9
Bareilly Development Authority,https://etender.up.nic.in,9
Narmada Valley Development Authority,https://mptenders.gov.in,9
Directorate of Forensic Science Laboratories Mumbai,https://mahatenders.gov.in,9
Babasaheb Bhimrao Ambedkar University - Lucknow,https://eprocure.gov.in,9
WEBEL,https://wbtenders.gov.in,8
New Mangalore Port Trust,https://eprocure.gov.in,8
INDIAN INSTITUTE OF MANAGEMENT CALCUTTA,https://eprocure.gov.in,8
Indian Council of Forestry Research and Education,https://eprocure.gov.in,8
"Directorate of Sports and Youth Services,Pune",https://mahatenders.gov.in,8
Banaras Hindu University,https://eprocure.gov.in,8
All India Institute of Medical Sciences-Raipur,https://eprocure.gov.in,8
Travancore Titanium Products Ltd,https://etenders.kerala.gov.in,8
Maharashtra State Road Transport Corporation,https://mahatenders.gov.in,8
THDC India Limited,https://eprocure.gov.in,8
Malabar Cements Ltd,https://etenders.kerala.gov.in,8
Indian Institute of Technology Tirupati,https://eprocure.gov.in,8
Indian Institute of Technology Bhilai,https://eprocure.gov.in,8
Directorate of Construction Services and Estate Management,https://eprocure.gov.in,8
National Projects Construction Corporation Limited,https://etenders.gov.in,8
CE-Water Resources Dept. Amravati,https://mahatenders.gov.in,8
CE Tapi Irrigation Development Corporation Jalgaon,https://mahatenders.gov.in,8
India Tourism Development Corporation Ltd.,https://etenders.gov.in,8
kerala Agro Machinery Corporation Limited,https://etenders.kerala.gov.in,8
HLL Infra Tech Services Ltd,https://etenders.kerala.gov.in,8
Directorate of Agriculture Marketing-Jaipur,https://eproc.rajasthan.gov.in,8
Ajmer VVNL - MD,https://eproc.rajasthan.gov.in,8
KOLKATA POLICE,https://wbtenders.gov.in,8
Director General (Police),https://uktenders.gov.in,8
Dairy Development Dept.,https://mahatenders.gov.in,8
Directorate of Printing,https://etenders.kerala.gov.in,8
Principal - Government Medical College Haldwani,https://uktenders.gov.in,8
National Institute of Technology Hamirpur,https://eprocure.gov.in,8
Sangli Miraj Kupwad Municipal Corporation,https://mahatenders.gov.in,8
Department of Local Administration,https://pudutenders.gov.in,8
Principal - Government Doon Medical College Dehradun,https://uktenders.gov.in,8
U.P. State Sugar Corporation Ltd.,https://etender.up.nic.in,8
Executive Officer Nagar Palika Parishad Manglaur,https://uktenders.gov.in,8
Pune Metropolitan Regional Development Authority Pune,https://mahatenders.gov.in,7
Odisha State Medical Corporation Ltd,https://tendersodisha.gov.in,7
Odisha Hydro Power Corporation Ltd,https://tendersodisha.gov.in,7
Indian Institute of Science Education and Research - Thiruvananthapuram,https://eprocure.gov.in,7
"Directorate Of Industries,Mumbai",https://mahatenders.gov.in,7
UPRRDA,https://pmgsytenders.gov.in,7
All India Institute of Medical Science-New Delhi,https://eprocure.gov.in,7
Greater Sharda Sahayak Command Area Development Authority,https://etender.up.nic.in,7
Dr. Ram Manohar Lohia Institute of Medical Sciences,https://etender.up.nic.in,7
Vasundhara Watershed Development Agency Pune,https://mahatenders.gov.in,7
DSIIDC,https://govtprocurement.delhi.gov.in,7
Electricity Department,https://pudutenders.gov.in,7
Vice Chairman Mussoorie Dehradun Development Authority Dehradun,https://uktenders.gov.in,7
PW(ROADS)(NH),https://wbtenders.gov.in,7
Indian Institute of Technology Mandi,https://eprocure.gov.in,7
V.O.Chidambaranar Port Trust,https://etenders.gov.in,7
CE(SP)-Water Resources Dept. Amravati,https://mahatenders.gov.in,7
Delhi Police Housing Corporation Ltd,https://etenders.gov.in,7
Border Roads Organisation,https://eprocure.gov.in,7
Directorate of Social Justice,https://etenders.kerala.gov.in,7
Directorate of Archaeology,https://etenders.kerala.gov.in,7
Birsa Agricultural University,https://jharkhandtenders.gov.in,7
AGRICULTURE PRODUCTION DEPARTMENT,https://jktenders.gov.in,7
DTTDC,https://govtprocurement.delhi.gov.in,7
Diu District,https://ddtenders.gov.in,7
Odisha State Civil Supplies Corp. Ltd.,https://tendersodisha.gov.in,7
RAJUVAS - Bikaner,https://eproc.rajasthan.gov.in,7
Public Asset Management Department-PAM,https://mptenders.gov.in,7
ONGC Mangalore Petrochemicals Limited(OMPL),https://etenders.gov.in,7
"J.L.N. Medical College, Ajmer",https://eproc.rajasthan.gov.in,7
National Institute of Technology Calicut,https://eprocure.gov.in,7
BHIWADI INTEGRATED DEVELOPMENT AUTHORITY,https://eproc.rajasthan.gov.in,7
Director Medical Education and Research Department Mumbai,https://mahatenders.gov.in,7
MP State Agricultural Marketing Board,https://mptenders.gov.in,7
UP Power Transmission Corp.Ltd (Works and Projects)),https://etender.up.nic.in,7
MD (Uttarakhand Sahakari Chini Mills Sangh Ltd.),https://uktenders.gov.in,6
MD - Transport,https://uktenders.gov.in,6
Director of Health Services,https://tripuratenders.gov.in,6
Variable Energy Cyclotron Centre,https://eprocure.gov.in,6
The Braithwaite Burn and Jessop Construction Co. Ltd,https://eprocure.gov.in,6
National Institute of Fashion Technology,https://eprocure.gov.in,6
Indian Institute of Technology Indore,https://eprocure.gov.in,6
"Director Groundwater Surveys and Devl.Agency, Pune",https://mahatenders.gov.in,6
KOLKATA MUNICIPAL CORPORATION,https://wbtenders.gov.in,6
HOUSING DIRECTORATE,https://wbtenders.gov.in,6
Central Board of Secondary Education,https://eprocure.gov.in,6
Directorate of Ayurveda Medical Education,https://etenders.kerala.gov.in,6
Department of Punjab Energy Development Agency,https://eproc.punjab.gov.in,6
Institute of Liver and Biliary Sciences,https://govtprocurement.delhi.gov.in,6
RIDCOR Ltd.,https://eproc.rajasthan.gov.in,6
"PHED-Chief Engineer(SP and EAP), Jaipur",https://eproc.rajasthan.gov.in,6
Bundelkhand University - Jhansi,https://etender.up.nic.in,6
Regional Cancer Centre,https://etenders.kerala.gov.in,6
State Health and Family Welfare Society,https://tripuratenders.gov.in,6
Regional Centre for Urban and Environmental Studies-Lucknow,https://eprocure.gov.in,6
PWD(ELECTRICAL),https://wbtenders.gov.in,6
Mahatma Gandhi University,https://etenders.kerala.gov.in,6
Indian Institute of Technology Patna,https://eprocure.gov.in,6
Board Of Secondary Education Rajasthan- Ajmer,https://eproc.rajasthan.gov.in,6
Indian Institute of Science Education and Research - Pune,https://eprocure.gov.in,6
Dr.B.R.Ambedkar National Institute of Technology-Jalandhar,https://eprocure.gov.in,6
Kerala Irrigation Infra Devlp Corp Ltd,https://etenders.kerala.gov.in,6
Indian Institute of Information Technology and Management-Kerala (IIITM-K),https://etenders.kerala.gov.in,6
Directorate of Urban Affairs,https://etenders.kerala.gov.in,6
Bridge and Roof Company (India) Limited,https://eprocure.gov.in,6
Atomic Minerals Directorate for Exploration and Research,https://eprocure.gov.in,6
Jharkhand State Building Construction Corporation Limited,https://jharkhandtenders.gov.in,6
All India Institute of Medical Sciences-Patna,https://eprocure.gov.in,6
Maharashtra State Road Development Corporation,https://mahatenders.gov.in,6
DHARAMSHALA SMART CITY LIMITED,https://hptenders.gov.in,6
Municipal Commissioner Nagar Nigam Dehradun,https://uktenders.gov.in,6
Director (UREDA),https://uktenders.gov.in,6
Odisha University of Agriculture and Technology,https://tendersodisha.gov.in,6
National Institute of Technology Srinagar,https://eprocure.gov.in,6
Commissioner of Animal Husbandry Pune,https://mahatenders.gov.in,6
Chandrapur Municipal Corporation,https://mahatenders.gov.in,6
CE (WRD) North Maharashtra Region Nashik,https://mahatenders.gov.in,6
District Collectorate,https://mptenders.gov.in,6
Ministry of Mines,https://eprocure.gov.in,6
Centralised Cotton Purchase Committee,https://etenders.kerala.gov.in,6
Agriculture,https://pmgsytenders.gov.in,6
UP Development Systems Corporation Ltd,https://etender.up.nic.in,6
Saharanpur Municipal Corporation Saharanpur UP,https://etender.up.nic.in,6
Rajkiya Ayurvigyan Sansthan Greater Noida,https://etender.up.nic.in,6
Moradabad Smart City Limited,https://etender.up.nic.in,6
Inland Waterways Authority of India-World Bank Tenders,https://eprocure.gov.in,6
UIT- CHITTORGARH,https://eproc.rajasthan.gov.in,6
Delhi Agricultural Marketing Board,https://govtprocurement.delhi.gov.in,5
Social Justice and Empowerment Deptt.(RREIS),https://eproc.rajasthan.gov.in,5
ODISHA CONSTRUCTION CORPORATION LTD,https://tendersodisha.gov.in,5
WEST BENGAL ZOO AUTHORITY,https://wbtenders.gov.in,5
WB AGRO INDUSTRIES CORP.,https://wbtenders.gov.in,5
Indian Institute of Technology Madras,https://etenders.gov.in,5
Urban Development Department,https://assamtenders.gov.in,5
Dr. Yashwant Singh Parmar University of Horticulture and Forestry,https://hptenders.gov.in,5
AAI Cargo Logistics and Allied Services Company Ltd,https://etenders.gov.in,5
Office of The Director Ground Water Department,https://etender.up.nic.in,5
Directorate of Tourism,https://etender.up.nic.in,5
University of Mumbai,https://mahatenders.gov.in,5
Pune Smart City Development Corporation Limited Pune,https://mahatenders.gov.in,5
Nagpur Metropolitan Region Development Authority,https://mahatenders.gov.in,5
MD - BRIDCUL,https://uktenders.gov.in,5
WEST BENGAL STATE FISHERMENS COOP. FED. LTD.,https://wbtenders.gov.in,5
WB TRANSPORT INFRASTRUCTURE DEV. CORP. LTD.,https://wbtenders.gov.in,5
"Govt. Medical College, Kota",https://eproc.rajasthan.gov.in,5
Hindustan Urvarak and Rasayan Limited,https://eprocure.gov.in,5
Dhule Municipal Corporation Dhule,https://mahatenders.gov.in,5
"Directorate General Health Services,MHFW",https://eprocure.gov.in,5
Department of Heavy Industry,https://eprocure.gov.in,5
"Department of Animal Husbandry, Dairying and Fisheries",https://eprocure.gov.in,5
Manipur Police Housing Corporation Ltd,https://manipurtenders.gov.in,5
Higher Education Department,https://etenders.kerala.gov.in,5
HIGHER EDUCATION DEPARTMENT,https://jktenders.gov.in,5
Central Water Commission - World Bank Tenders,https://eprocure.gov.in,5
Drugs Control Department,https://etenders.kerala.gov.in,5
HRD Secretary,https://jharkhandtenders.gov.in,5
Cannanore Co-op Spinning Mills Ltd,https://etenders.kerala.gov.in,5
Directorate of Rural Development,https://pmgsytenders.gov.in,5
Directorate of Forensics Services Himachal Pradesh,https://hptenders.gov.in,5
Tourism and Cultural Affairs Dept. Maharashtra,https://mahatenders.gov.in,5
Institute of Human Behaviour and Allied Sciences,https://govtprocurement.delhi.gov.in,5
Directorate of Higher and Technical Education,https://pudutenders.gov.in,5
Maharashtra Prathamik Shikshan Parishad,https://mahatenders.gov.in,5
Maharashtra Energy Development Agency Pune,https://mahatenders.gov.in,5
Indian Institute of Engineering Science and Technology - Shibpur,https://eprocure.gov.in,5
Kerala Agricultural University,https://etenders.kerala.gov.in,5
Principal Vir Chandra Singh Garhwali Institute of Medical Science and Research,https://uktenders.gov.in,5
Travancore Cochin Chemicals Ltd,https://etenders.kerala.gov.in,5
DG - Information and Public Relation Department Dehradun,https://uktenders.gov.in,5
Rashtriya Madhyamik Siksha Abhijan,https://assamtenders.gov.in,5
Director (Horticulture),https://uktenders.gov.in,5
University of Kota,https://eproc.rajasthan.gov.in,5
MP Housing and Infrastructure Development Board,https://mptenders.gov.in,5
Central Mine Planning and Design Institute Limited,https://coalindiatenders.nic.in,5
CE RDD MMGSY,https://mahatenders.gov.in,5
Zila Parishad Palamau,https://jharkhandtenders.gov.in,5
Brahmaputra Cracker and Polymer Limited,https://etenders.gov.in,5
National Institute for the Mentally Handicapped,https://eprocure.gov.in,5
CE - CAD IGNP Bikaner,https://eproc.rajasthan.gov.in,5
COLLECTOR SOLAPUR,https://mahatenders.gov.in,5
CE Water Resources Department Gosikurda Project Nagpur,https://mahatenders.gov.in,5
Kerala University of Fisheries and Ocean studies,https://etenders.kerala.gov.in,5
Petroleum Conservation Research Association,https://eprocure.gov.in,5
Indian Institute of Science Education and Research - Mohali,https://eprocure.gov.in,5
Maulana Azad National Institute of Technology,https://eprocure.gov.in,5
Swami Ramanand Teerth Marathwada University Nanded,https://mahatenders.gov.in,5
Ulhasnagar Municipal Corporation,https://mahatenders.gov.in,5
Department of Sales Tax Maharashtra,https://mahatenders.gov.in,5
Indian Oil-Adani Gas Private Limited,https://etenders.gov.in,5
Dy. Conservator of Forests(North),https://govtprocurement.delhi.gov.in,5
U.P. Upbhokta Sahkari Sangh Ltd.,https://etender.up.nic.in,5
Odisha State Seed Corporation Ltd,https://tendersodisha.gov.in,5
MP Laghu Udyog Nigam Ltd,https://mptenders.gov.in,5
Vikram University,https://mptenders.gov.in,5
Directorate of Archaeology - Archives and Museums,https://mptenders.gov.in,5
Assam Police Housing Corporation Ltd,https://assamtenders.gov.in,5
GGS INDERPRASTHA UNIVERSITY,https://govtprocurement.delhi.gov.in,4
Municipal Commissioner Nagar Nigam Rudrapur,https://uktenders.gov.in,4
National Institute of Food Technology Entrepreneurship and Management,https://eprocure.gov.in,4
Jamia Millia Islamia,https://eprocure.gov.in,4
Government College of Engineering Amravati,https://mahatenders.gov.in,4
Department of Home Affairs,https://eproc.punjab.gov.in,4
Kerala Feeds Ltd,https://etenders.kerala.gov.in,4
Dewas City Transport Services Ltd,https://mptenders.gov.in,4
Bureau of Pharma PSUs of India (BPPI),https://eprocure.gov.in,4
Bureau of Indian Standards,https://eprocure.gov.in,4
JBVNL World Bank,https://jharkhandtenders.gov.in,4
DIRECTORATE OF TEXTILES (HANDLOOMS),https://wbtenders.gov.in,4
Madhymik Shiksha Parisad UP Allahabad,https://etender.up.nic.in,4
Kisan Sahkari Chini Mills Ltd. Sampurnanagar Kheri,https://etender.up.nic.in,4
Kisan Sahkari Chini Mills Ltd. Nanauta,https://etender.up.nic.in,4
Dr. APJ Abdul Kalam Technical University UP,https://etender.up.nic.in,4
Director General of U.P. Police,https://etender.up.nic.in,4
State Project Directorate (RUSA) Mumbai,https://mahatenders.gov.in,4
RMSCL- MD,https://eproc.rajasthan.gov.in,4
Inspector General of Prisons Uttarakhand,https://uktenders.gov.in,4
Executive Officer Nagar Palika Parishad Badahaat Uttarkashi,https://uktenders.gov.in,4
Director General (School Education),https://uktenders.gov.in,4
Allahabad Development Authority,https://etender.up.nic.in,4
R.G. KAR MEDICAL COLLEGE AND HOSPITAL,https://wbtenders.gov.in,4
Jaipur Metro Rail Corporation Ltd.,https://eproc.rajasthan.gov.in,4
National Institute of Technology Puducherry,https://eprocure.gov.in,4
Inter University Accelerator Centre,https://eprocure.gov.in,4
Agriculture Deptt - Commissioner,https://eproc.rajasthan.gov.in,4
CE-NH,https://tendersodisha.gov.in,4
National Informatics Centre Services Incorporated,https://etenders.gov.in,4
COLLECTOR OSMANABAD,https://mahatenders.gov.in,4
Central Institute of Psychiatry,https://eprocure.gov.in,4
Principal Secretary- P and RD- Assam Secretariat,https://assamtenders.gov.in,4
"University of Rajasthan, Jaipur",https://eproc.rajasthan.gov.in,4
Maharashtra Rajya Sahakari Dudh Mahasangh Maryadit Mumbai,https://mahatenders.gov.in,4
Maharashtra Livestock Development Board Akola,https://mahatenders.gov.in,4
Mahatma Gandhi Institute of Medical Sciences,https://eprocure.gov.in,4
BURDWAN UNIVERSITY,https://wbtenders.gov.in,4
MP State Livestock and Poultry Development Corporation,https://mptenders.gov.in,4
Indian Institute of Technology Jammu,https://eprocure.gov.in,4
DIRECTORATE OF CORRECTIONAL SERVICES WB,https://wbtenders.gov.in,4
PWD (B AND R),https://pmgsytenders.gov.in,4
Maharashtra Employee State Insurance Society,https://mahatenders.gov.in,4
Executive Officer Nagar Palika Parishad Narendra Nagar (Tehri Garhwal),https://uktenders.gov.in,4
Bodoland Territorial Council,https://assamtenders.gov.in,4
Rajasthan,https://pmgsytenders.gov.in,4
Election Department,https://eproc.rajasthan.gov.in,4
Development Commissioner for Handlooms,https://eprocure.gov.in,4
Aurangabad Smart City Development Corporation Limited Aurangabad,https://mahatenders.gov.in,4
Electronics Technology Park Kerala(technopark),https://etenders.kerala.gov.in,4
Central Water and Power Research Station,https://eprocure.gov.in,4
Agency for Development of Aquaculture Kerala,https://etenders.kerala.gov.in,4
SE National Health Mission State Health Society Mumbai,https://mahatenders.gov.in,4
Andaman and Nicobar Islands Medical Education and Research Society (ANIMERS),https://eprocure.andaman.gov.in,4
Directorate of Ports and IWT,https://tendersodisha.gov.in,4
National High Speed Rail Corporation Limited,https://etenders.gov.in,4
All India Institute of Medical Sciences-Mangalagiri-Andhra Pradesh,https://eprocure.gov.in,4
"Raj.Univ. of Health Sciences, Jaipur",https://eproc.rajasthan.gov.in,4
University of Allahabad,https://eprocure.gov.in,4
"CCE,Upper Kolab Project,Jeypore",https://tendersodisha.gov.in,4
COLLECTOR PUNE,https://mahatenders.gov.in,4
Bhubaneswar Development Authority,https://tendersodisha.gov.in,4
Stationery Department,https://etenders.kerala.gov.in,4
Andaman and Nicobar Islands Integrated Development Corporation Limited (ANIIDCO),https://eprocure.andaman.gov.in,4
GOVERNMENT ENGINEERING COLLEGE- AJMER,https://eproc.rajasthan.gov.in,4
Central Water and Power Research Station - World Bank Tenders,https://eprocure.gov.in,4
CE-MEGHALAYA,https://pmgsytenders.gov.in,4
"Mohan Lal Sukhadia University, Udaipur",https://eproc.rajasthan.gov.in,4
MIDNAPORE COLLEGE,https://wbtenders.gov.in,4
Oil palm India Ltd,https://etenders.kerala.gov.in,4
District Administration Gomati,https://tripuratenders.gov.in,4
CE-Water Resources Dept. Nagpur,https://mahatenders.gov.in,4
CE-Water Resources Dept. Konkan Region Mumbai,https://mahatenders.gov.in,4
Animal Husbandry Directorate,https://etender.up.nic.in,4
Prayagraj Smart City Limited,https://etender.up.nic.in,4
PCDF,https://etender.up.nic.in,4
Director of Horticulture,https://tendersodisha.gov.in,4
Directorate for the Welfare of Backward Classes and Minorities,https://pudutenders.gov.in,4
Text Book Board - Secretary,https://eproc.rajasthan.gov.in,4
Dr. Panjabrao Deshmukh Krishi Vidyapeeth Akola,https://mahatenders.gov.in,4
Life Mission,https://etenders.kerala.gov.in,4
Dr. Babasaheb Ambedkar Marathwada University Aurangabad,https://mahatenders.gov.in,4
Puducherry Smart City Devt. Ltd.,https://pudutenders.gov.in,3
Municipal Corporation,https://etenders.chd.nic.in,3
Municipal Commissioner Nagar Nigam Roorkee,https://uktenders.gov.in,3
Travancore Sugars and Chemicals Ltd,https://etenders.kerala.gov.in,3
National Institute of Technology Karnataka,https://eprocure.gov.in,3
Ground Water Survey and Investigation,https://tendersodisha.gov.in,3
Kolhapur Municipal Corporation,https://mahatenders.gov.in,3
IREL (INDIA) Limited,https://etenders.gov.in,3
Ministry of Information Technology,https://manipurtenders.gov.in,3
infopark Kerala,https://etenders.kerala.gov.in,3
JADAVPUR UNIVERSITY,https://wbtenders.gov.in,3
Health CE,https://jharkhandtenders.gov.in,3
Department of Science and Technology,https://assamtenders.gov.in,3
All India Institute of Medical Science-Nagpur,https://eprocure.gov.in,3
"S.P. Medical college, Bikaner",https://eproc.rajasthan.gov.in,3
Rajasthan State Sports Council,https://eproc.rajasthan.gov.in,3
Ambedkar University Delhi,https://govtprocurement.delhi.gov.in,3
WEST BENGAL INDUSTRIAL DEVELOPMENT CORPORATION,https://wbtenders.gov.in,3
CEO (Uttarakhand State Rural Livelihood Mission),https://uktenders.gov.in,3
CEO (Dehradun Smart City Limited),https://uktenders.gov.in,3
TOURISM DEPARTMENT,https://wbtenders.gov.in,3
S N Bose National Centre For Basic Sciences - DST,https://eprocure.gov.in,3
Raja Ramanna Centre for Advanced Technology Indore,https://eprocure.gov.in,3
North Eastern Regional Institute of Water and Land Management,https://eprocure.gov.in,3
Director of Technical Education Department Mumbai,https://mahatenders.gov.in,3
HIGH COURT OF ORISSA,https://tendersodisha.gov.in,3
Hindustan Organic Chemicals Limited,https://eprocure.gov.in,3
Kerala State Textile Corporation Ltd,https://etenders.kerala.gov.in,3
Coal India Limited,https://coalindiatenders.nic.in,3
Kerala State Cashew Development Corporation Ltd,https://etenders.kerala.gov.in,3
INFORMATION AND CULTURAL AFFAIRS DEPARTMENT,https://wbtenders.gov.in,3
HOOGHLY RIVER BRIDGE COMMISSIONERS,https://wbtenders.gov.in,3
INKEL Limited,https://etenders.kerala.gov.in,3
Central University of Himachal Pradesh,https://eprocure.gov.in,3
JMHIDPCL Jharkhand Medical And Health Infrastructure Development Procurement Corporation Limited,https://jharkhandtenders.gov.in,3
Jharkhand Industrial Area Development Authority,https://jharkhandtenders.gov.in,3
ANERT,https://etenders.kerala.gov.in,3
Elementary Education Department,https://assamtenders.gov.in,3
Town Planning and Urban Local Bodies,https://arunachaltenders.gov.in,3
HPPWD,https://pmgsytenders.gov.in,3
DEPARTMENT OF EDUCATION ARUNACHAL PRADESH,https://arunachaltenders.gov.in,3
